image_path,emotion,age_pseudo,gender_pseudo,age_conf,gender_conf
source_data/raf/DATASET/train/6/train_07995_aligned.jpg,6,-1,0,0.42397153,0.5518214
source_data/raf/DATASET/train/6/train_04390_aligned.jpg,6,2,1,0.5770156,0.7239918
source_data/raf/DATASET/train/6/train_05304_aligned.jpg,6,2,0,0.53447324,0.81388205
source_data/raf/DATASET/train/6/train_07181_aligned.jpg,6,-1,0,0.23573932,0.9095683
source_data/raf/DATASET/train/6/train_06793_aligned.jpg,6,6,0,0.58295304,0.51527774
source_data/raf/DATASET/train/6/train_06445_aligned.jpg,6,2,0,0.8702944,0.8296661
source_data/raf/DATASET/train/6/train_01191_aligned.jpg,6,2,1,0.56989396,0.6706758
source_data/raf/DATASET/train/6/train_02134_aligned.jpg,6,0,0,0.6504935,0.6349096
source_data/raf/DATASET/train/6/train_04036_aligned.jpg,6,6,0,0.514219,0.9803525
source_data/raf/DATASET/train/6/train_00105_aligned.jpg,6,-1,1,0.47865254,0.8897516
source_data/raf/DATASET/train/6/train_01247_aligned.jpg,6,3,0,0.58153915,0.60386246
source_data/raf/DATASET/train/6/train_01325_aligned.jpg,6,2,0,0.55693644,0.7561535
source_data/raf/DATASET/train/6/train_07777_aligned.jpg,6,2,1,0.7111552,0.53664976
source_data/raf/DATASET/train/6/train_06165_aligned.jpg,6,2,0,0.66603,0.8143261
source_data/raf/DATASET/train/6/train_07439_aligned.jpg,6,2,0,0.5779151,0.8730788
source_data/raf/DATASET/train/6/train_09115_aligned.jpg,6,-1,0,0.37770015,0.6045409
source_data/raf/DATASET/train/6/train_01096_aligned.jpg,6,-1,1,0.31381938,0.547364
source_data/raf/DATASET/train/6/train_03621_aligned.jpg,6,-1,0,0.35314566,0.757669
source_data/raf/DATASET/train/6/train_07350_aligned.jpg,6,-1,0,0.44071782,0.95287013
source_data/raf/DATASET/train/6/train_09007_aligned.jpg,6,-1,0,0.4983067,0.85304636
source_data/raf/DATASET/train/6/train_00866_aligned.jpg,6,2,0,0.5850095,0.78587294
source_data/raf/DATASET/train/6/train_04308_aligned.jpg,6,-1,1,0.4288111,0.6105537
source_data/raf/DATASET/train/6/train_02043_aligned.jpg,6,-1,1,0.30368394,0.6508922
source_data/raf/DATASET/train/6/train_04658_aligned.jpg,6,-1,0,0.4731573,0.9413405
source_data/raf/DATASET/train/6/train_03301_aligned.jpg,6,-1,0,0.24735327,0.9128364
source_data/raf/DATASET/train/6/train_01477_aligned.jpg,6,-1,0,0.3096719,0.92017424
source_data/raf/DATASET/train/6/train_08560_aligned.jpg,6,-1,1,0.4884326,0.55595344
source_data/raf/DATASET/train/6/train_05962_aligned.jpg,6,2,0,0.8043929,0.8326971
source_data/raf/DATASET/train/6/train_07417_aligned.jpg,6,-1,0,0.44293943,0.7007632
source_data/raf/DATASET/train/6/train_06755_aligned.jpg,6,5,0,0.5548367,0.8524318
source_data/raf/DATASET/train/6/train_01045_aligned.jpg,6,-1,1,0.42092195,0.6063198
source_data/raf/DATASET/train/6/train_07291_aligned.jpg,6,2,1,0.69007033,0.5697262
source_data/raf/DATASET/train/6/train_04234_aligned.jpg,6,-1,0,0.29945773,0.98779625
source_data/raf/DATASET/train/6/train_05176_aligned.jpg,6,3,0,0.50291836,0.57419574
source_data/raf/DATASET/train/6/train_06317_aligned.jpg,6,-1,0,0.47298992,0.5118031
source_data/raf/DATASET/train/6/train_07137_aligned.jpg,6,2,0,0.82070464,0.9349862
source_data/raf/DATASET/train/6/train_04192_aligned.jpg,6,2,1,0.52109134,0.52010643
source_data/raf/DATASET/train/6/train_05099_aligned.jpg,6,2,1,0.80216026,0.750144
source_data/raf/DATASET/train/6/train_03972_aligned.jpg,6,2,0,0.84557676,0.50073075
source_data/raf/DATASET/train/6/train_07632_aligned.jpg,6,-1,0,0.3331581,0.76965886
source_data/raf/DATASET/train/6/train_06020_aligned.jpg,6,-1,1,0.36332503,0.7816985
source_data/raf/DATASET/train/6/train_00510_aligned.jpg,6,4,0,0.6280013,0.9888166
source_data/raf/DATASET/train/6/train_06412_aligned.jpg,6,2,1,0.76175755,0.88349473
source_data/raf/DATASET/train/6/train_05528_aligned.jpg,6,-1,0,0.43851447,0.9866977
source_data/raf/DATASET/train/6/train_01059_aligned.jpg,6,-1,0,0.2948841,0.7827637
source_data/raf/DATASET/train/6/train_03771_aligned.jpg,6,-1,0,0.36182845,0.9989536
source_data/raf/DATASET/train/6/train_07039_aligned.jpg,6,3,0,0.52915937,0.7315809
source_data/raf/DATASET/train/6/train_06717_aligned.jpg,6,3,0,0.5177678,0.6319657
source_data/raf/DATASET/train/6/train_08359_aligned.jpg,6,2,0,0.89220566,0.76219445
source_data/raf/DATASET/train/6/train_06191_aligned.jpg,6,2,1,0.79708105,0.5400642
source_data/raf/DATASET/train/6/train_02266_aligned.jpg,6,2,1,0.82088023,0.5637264
source_data/raf/DATASET/train/6/train_06908_aligned.jpg,6,2,1,0.9621441,0.6595075
source_data/raf/DATASET/train/6/train_00665_aligned.jpg,6,-1,0,0.46872994,0.6613989
source_data/raf/DATASET/train/6/train_04558_aligned.jpg,6,2,0,0.8010783,0.939544
source_data/raf/DATASET/train/6/train_03551_aligned.jpg,6,2,0,0.5182741,0.97355705
source_data/raf/DATASET/train/6/train_01946_aligned.jpg,6,0,0,0.5514575,0.57023
source_data/raf/DATASET/train/6/train_01030_aligned.jpg,6,-1,1,0.33999848,0.6730124
source_data/raf/DATASET/train/6/train_07219_aligned.jpg,6,-1,1,0.41370675,0.73706925
source_data/raf/DATASET/train/6/train_01284_aligned.jpg,6,-1,1,0.42128953,0.56621957
source_data/raf/DATASET/train/6/train_07142_aligned.jpg,6,2,0,0.5088283,0.73871434
source_data/raf/DATASET/train/6/train_01040_aligned.jpg,6,-1,0,0.27655363,0.7770259
source_data/raf/DATASET/train/6/train_07294_aligned.jpg,6,-1,0,0.2549071,0.901355
source_data/raf/DATASET/train/6/train_03865_aligned.jpg,6,2,1,0.7254361,0.7661967
source_data/raf/DATASET/train/6/train_00579_aligned.jpg,6,2,0,0.65921617,0.9826974
source_data/raf/DATASET/train/6/train_08035_aligned.jpg,6,2,0,0.5607149,0.7957111
source_data/raf/DATASET/train/6/train_05206_aligned.jpg,6,6,0,0.69907224,0.56308514
source_data/raf/DATASET/train/6/train_00863_aligned.jpg,6,6,1,0.69238764,0.6760813
source_data/raf/DATASET/train/6/train_05949_aligned.jpg,6,2,1,0.7758218,0.6838468
source_data/raf/DATASET/train/6/train_06873_aligned.jpg,6,-1,0,0.34747788,0.6909626
source_data/raf/DATASET/train/6/train_07978_aligned.jpg,6,0,0,0.57918835,0.6049289
source_data/raf/DATASET/train/6/train_00681_aligned.jpg,6,2,0,0.82579315,0.71389425
source_data/raf/DATASET/train/6/train_08660_aligned.jpg,6,3,0,0.5126166,0.6211403
source_data/raf/DATASET/train/6/train_08429_aligned.jpg,6,2,1,0.70566714,0.9702068
source_data/raf/DATASET/train/6/train_05314_aligned.jpg,6,-1,1,0.33488134,0.8965147
source_data/raf/DATASET/train/6/train_05658_aligned.jpg,6,2,0,0.5497936,0.60398114
source_data/raf/DATASET/train/6/train_07669_aligned.jpg,6,2,0,0.6170678,0.8887544
source_data/raf/DATASET/train/6/train_07339_aligned.jpg,6,2,1,0.7735665,0.6744815
source_data/raf/DATASET/train/6/train_04753_aligned.jpg,6,-1,0,0.2231149,0.9118694
source_data/raf/DATASET/train/6/train_07694_aligned.jpg,6,-1,0,0.26712355,0.7717228
source_data/raf/DATASET/train/6/train_08557_aligned.jpg,6,-1,1,0.4852386,0.78199315
source_data/raf/DATASET/train/6/train_02621_aligned.jpg,6,2,1,0.760493,0.6324167
source_data/raf/DATASET/train/6/train_00340_aligned.jpg,6,-1,1,0.48516816,0.6856237
source_data/raf/DATASET/train/6/train_00772_aligned.jpg,6,-1,0,0.33199677,0.97824615
source_data/raf/DATASET/train/6/train_04780_aligned.jpg,6,-1,0,0.28354788,0.67756623
source_data/raf/DATASET/train/6/train_07317_aligned.jpg,6,2,0,0.56117356,0.7070236
source_data/raf/DATASET/train/6/train_00157_aligned.jpg,6,3,0,0.8462855,0.7608034
source_data/raf/DATASET/train/6/train_08509_aligned.jpg,6,-1,1,0.40046552,0.78567517
source_data/raf/DATASET/train/6/train_01298_aligned.jpg,6,-1,1,0.36077827,0.60324705
source_data/raf/DATASET/train/6/train_06291_aligned.jpg,6,-1,0,0.35031408,0.94685507
source_data/raf/DATASET/train/6/train_04544_aligned.jpg,6,6,1,0.88992757,0.5072625
source_data/raf/DATASET/train/6/train_04113_aligned.jpg,6,-1,1,0.37450868,0.54166216
source_data/raf/DATASET/train/6/train_05018_aligned.jpg,6,2,0,0.70703655,0.50641334
source_data/raf/DATASET/train/6/train_08317_aligned.jpg,6,2,0,0.8235661,0.5935166
source_data/raf/DATASET/train/6/train_05993_aligned.jpg,6,-1,1,0.46492288,0.8030426
source_data/raf/DATASET/train/6/train_06759_aligned.jpg,6,0,1,0.5591908,0.5648489
source_data/raf/DATASET/train/6/train_04433_aligned.jpg,6,6,0,0.6984807,0.9041092
source_data/raf/DATASET/train/6/train_02228_aligned.jpg,6,4,0,0.51584023,0.97181076
source_data/raf/DATASET/train/6/train_01312_aligned.jpg,6,2,1,0.69805884,0.9572811
source_data/raf/DATASET/train/6/train_06402_aligned.jpg,6,-1,1,0.337158,0.7984375
source_data/raf/DATASET/train/6/train_00749_aligned.jpg,6,6,0,0.75701934,0.91990954
source_data/raf/DATASET/train/6/train_04718_aligned.jpg,6,-1,0,0.33895266,0.7395888
source_data/raf/DATASET/train/6/train_01270_aligned.jpg,6,-1,0,0.43881816,0.6238034
source_data/raf/DATASET/train/6/train_04490_aligned.jpg,6,0,0,0.779617,0.652192
source_data/raf/DATASET/train/6/train_07165_aligned.jpg,6,-1,0,0.33247572,0.5742547
source_data/raf/DATASET/train/6/train_06777_aligned.jpg,6,-1,0,0.2540869,0.99212044
source_data/raf/DATASET/train/6/train_07813_aligned.jpg,6,-1,1,0.3280439,0.88233566
source_data/raf/DATASET/train/6/train_04216_aligned.jpg,6,2,0,0.7688387,0.5917527
source_data/raf/DATASET/train/6/train_04389_aligned.jpg,6,2,1,0.7681152,0.6518995
source_data/raf/DATASET/train/6/train_01067_aligned.jpg,6,6,0,0.6396274,0.9343548
source_data/raf/DATASET/train/6/train_02592_aligned.jpg,6,0,1,0.57288575,0.637566
source_data/raf/DATASET/train/6/train_08694_aligned.jpg,6,-1,0,0.44407868,0.8037915
source_data/raf/DATASET/train/6/train_01455_aligned.jpg,6,-1,1,0.40320012,0.95158744
source_data/raf/DATASET/train/6/train_06615_aligned.jpg,6,2,1,0.6888824,0.7489419
source_data/raf/DATASET/train/6/train_07793_aligned.jpg,6,-1,0,0.45132405,0.97216046
source_data/raf/DATASET/train/6/train_04654_aligned.jpg,6,-1,0,0.3666378,0.8159085
source_data/raf/DATASET/train/6/train_00237_aligned.jpg,6,-1,0,0.3506772,0.98099995
source_data/raf/DATASET/train/6/train_08532_aligned.jpg,6,3,0,0.50990075,0.98528534
source_data/raf/DATASET/train/6/train_08062_aligned.jpg,6,-1,0,0.40806645,0.743658
source_data/raf/DATASET/train/6/train_08767_aligned.jpg,6,2,0,0.8454004,0.7842601
source_data/raf/DATASET/train/6/train_07340_aligned.jpg,6,3,1,0.5730899,0.90208995
source_data/raf/DATASET/train/6/train_06974_aligned.jpg,6,-1,0,0.46501037,0.929121
source_data/raf/DATASET/train/6/train_01242_aligned.jpg,6,-1,0,0.39801797,0.84042144
source_data/raf/DATASET/train/6/train_09105_aligned.jpg,6,2,0,0.77454966,0.58522207
source_data/raf/DATASET/train/6/train_07252_aligned.jpg,6,2,0,0.53692514,0.9595359
source_data/raf/DATASET/train/6/train_05418_aligned.jpg,6,2,0,0.72373307,0.9671513
source_data/raf/DATASET/train/6/train_06522_aligned.jpg,6,2,0,0.5302225,0.9730937
source_data/raf/DATASET/train/6/train_00339_aligned.jpg,6,-1,1,0.35576445,0.646082
source_data/raf/DATASET/train/6/train_08675_aligned.jpg,6,2,0,0.60295963,0.7289574
source_data/raf/DATASET/train/6/train_06735_aligned.jpg,6,-1,0,0.36433524,0.69205153
source_data/raf/DATASET/train/6/train_07477_aligned.jpg,6,2,1,0.8147246,0.792575
source_data/raf/DATASET/train/6/train_05860_aligned.jpg,6,-1,0,0.4044689,0.9815988
source_data/raf/DATASET/train/6/train_06838_aligned.jpg,6,2,1,0.8506511,0.689269
source_data/raf/DATASET/train/6/train_02764_aligned.jpg,6,-1,0,0.2537405,0.92156017
source_data/raf/DATASET/train/6/train_06307_aligned.jpg,6,-1,0,0.4418455,0.794003
source_data/raf/DATASET/train/6/train_00591_aligned.jpg,6,-1,0,0.49455553,0.6027439
source_data/raf/DATASET/train/6/train_01505_aligned.jpg,6,-1,0,0.42827058,0.9546148
source_data/raf/DATASET/train/6/train_00647_aligned.jpg,6,-1,0,0.444202,0.51249856
source_data/raf/DATASET/train/6/train_01292_aligned.jpg,6,2,0,0.53522307,0.89055467
source_data/raf/DATASET/train/6/train_00206_aligned.jpg,6,6,0,0.7377694,0.94269466
source_data/raf/DATASET/train/6/train_08847_aligned.jpg,6,-1,1,0.36963555,0.7265989
source_data/raf/DATASET/train/6/train_05863_aligned.jpg,6,2,0,0.9041578,0.64382994
source_data/raf/DATASET/train/6/train_05793_aligned.jpg,6,-1,1,0.2944382,0.98378074
source_data/raf/DATASET/train/6/train_03783_aligned.jpg,6,-1,0,0.3432579,0.983577
source_data/raf/DATASET/train/6/train_00644_aligned.jpg,6,-1,0,0.41259772,0.5771214
source_data/raf/DATASET/train/6/train_07404_aligned.jpg,6,2,0,0.6913431,0.6105389
source_data/raf/DATASET/train/6/train_01241_aligned.jpg,6,2,0,0.57865125,0.9677276
source_data/raf/DATASET/train/6/train_05509_aligned.jpg,6,2,1,0.64312583,0.6543475
source_data/raf/DATASET/train/6/train_04402_aligned.jpg,6,-1,0,0.37809494,0.6810558
source_data/raf/DATASET/train/6/train_03519_aligned.jpg,6,-1,0,0.47786063,0.7052818
source_data/raf/DATASET/train/6/train_07333_aligned.jpg,6,2,1,0.790413,0.60827255
source_data/raf/DATASET/train/6/train_08986_aligned.jpg,6,-1,0,0.3641071,0.7450487
source_data/raf/DATASET/train/6/train_04854_aligned.jpg,6,2,1,0.6932534,0.6401645
source_data/raf/DATASET/train/6/train_06795_aligned.jpg,6,-1,0,0.45480224,0.9958235
source_data/raf/DATASET/train/6/train_05260_aligned.jpg,6,0,0,0.63510007,0.8258898
source_data/raf/DATASET/train/6/train_07554_aligned.jpg,6,2,1,0.95008755,0.59312874
source_data/raf/DATASET/train/6/train_09085_aligned.jpg,6,2,0,0.84988844,0.94762075
source_data/raf/DATASET/train/6/train_00714_aligned.jpg,6,-1,0,0.49421617,0.94496304
source_data/raf/DATASET/train/6/train_05407_aligned.jpg,6,2,1,0.57733625,0.92239153
source_data/raf/DATASET/train/6/train_01064_aligned.jpg,6,2,0,0.7284073,0.60802746
source_data/raf/DATASET/train/6/train_00676_aligned.jpg,6,-1,1,0.49624506,0.5532163
source_data/raf/DATASET/train/6/train_09078_aligned.jpg,6,-1,0,0.49813637,0.93401814
source_data/raf/DATASET/train/6/train_06809_aligned.jpg,6,2,1,0.86316377,0.65941083
source_data/raf/DATASET/train/6/train_02755_aligned.jpg,6,5,0,0.635478,0.81706035
source_data/raf/DATASET/train/6/train_07074_aligned.jpg,6,0,0,0.99650145,0.949855
source_data/raf/DATASET/train/6/train_06336_aligned.jpg,6,-1,0,0.26124093,0.8479966
source_data/raf/DATASET/train/6/train_01203_aligned.jpg,6,-1,0,0.3939791,0.841573
source_data/raf/DATASET/train/6/train_03762_aligned.jpg,6,2,1,0.89080954,0.9576185
source_data/raf/DATASET/train/6/train_06513_aligned.jpg,6,-1,1,0.48073664,0.6256138
source_data/raf/DATASET/train/6/train_01128_aligned.jpg,6,-1,0,0.30880353,0.6083199
source_data/raf/DATASET/train/6/train_04440_aligned.jpg,6,2,0,0.5286165,0.7241111
source_data/raf/DATASET/train/6/train_04110_aligned.jpg,6,2,1,0.6305266,0.5153919
source_data/raf/DATASET/train/6/train_00023_aligned.jpg,6,3,1,0.61905783,0.74552363
source_data/raf/DATASET/train/6/train_06368_aligned.jpg,6,2,0,0.52271354,0.8973655
source_data/raf/DATASET/train/6/train_01361_aligned.jpg,6,2,0,0.741487,0.882236
source_data/raf/DATASET/train/6/train_00461_aligned.jpg,6,-1,0,0.4313869,0.98784727
source_data/raf/DATASET/train/6/train_00131_aligned.jpg,6,0,1,0.67189604,0.9134323
source_data/raf/DATASET/train/6/train_04974_aligned.jpg,6,-1,0,0.3873311,0.9932165
source_data/raf/DATASET/train/6/train_07621_aligned.jpg,6,-1,0,0.3310849,0.6638377
source_data/raf/DATASET/train/6/train_06401_aligned.jpg,6,-1,1,0.41055843,0.93181556
source_data/raf/DATASET/train/6/train_07495_aligned.jpg,6,-1,0,0.40417683,0.56719947
source_data/raf/DATASET/train/6/train_03439_aligned.jpg,6,5,0,0.50368387,0.6163435
source_data/raf/DATASET/train/6/train_06920_aligned.jpg,6,-1,0,0.26086417,0.8447816
source_data/raf/DATASET/train/6/train_04911_aligned.jpg,6,2,0,0.5312697,0.9604731
source_data/raf/DATASET/train/6/train_02681_aligned.jpg,6,-1,0,0.4348362,0.98715377
source_data/raf/DATASET/train/6/train_05247_aligned.jpg,6,-1,1,0.423734,0.5666087
source_data/raf/DATASET/train/6/train_07364_aligned.jpg,6,0,0,0.5791436,0.81329906
source_data/raf/DATASET/train/6/train_02445_aligned.jpg,6,-1,0,0.3205449,0.5912617
source_data/raf/DATASET/train/6/train_06414_aligned.jpg,6,-1,0,0.3986901,0.948129
source_data/raf/DATASET/train/6/train_05834_aligned.jpg,6,2,1,0.9235889,0.75784296
source_data/raf/DATASET/train/6/train_03152_aligned.jpg,6,2,1,0.6103606,0.89276284
source_data/raf/DATASET/train/6/train_01001_aligned.jpg,6,-1,0,0.44799262,0.800784
source_data/raf/DATASET/train/6/train_08116_aligned.jpg,6,6,1,0.672796,0.85116255
source_data/raf/DATASET/train/6/train_00095_aligned.jpg,6,2,0,0.5897079,0.8110799
source_data/raf/DATASET/train/6/train_00790_aligned.jpg,6,2,1,0.50093734,0.69683146
source_data/raf/DATASET/train/6/train_01182_aligned.jpg,6,2,0,0.87799877,0.74410146
source_data/raf/DATASET/train/6/train_00860_aligned.jpg,6,-1,0,0.39147738,0.92102283
source_data/raf/DATASET/train/6/train_08771_aligned.jpg,6,2,1,0.5129551,0.7337502
source_data/raf/DATASET/train/6/train_06426_aligned.jpg,6,-1,1,0.37193123,0.91767865
source_data/raf/DATASET/train/6/train_03298_aligned.jpg,6,-1,1,0.33878773,0.6257345
source_data/raf/DATASET/train/6/train_04923_aligned.jpg,6,-1,1,0.43489674,0.61647314
source_data/raf/DATASET/train/6/train_06534_aligned.jpg,6,-1,0,0.3221823,0.7121772
source_data/raf/DATASET/train/6/train_08548_aligned.jpg,6,2,1,0.6413191,0.5405696
source_data/raf/DATASET/train/6/train_01346_aligned.jpg,6,-1,0,0.47624806,0.74395794
source_data/raf/DATASET/train/6/train_01318_aligned.jpg,6,2,0,0.7171253,0.88600034
source_data/raf/DATASET/train/6/train_08489_aligned.jpg,6,2,1,0.8928597,0.92614996
source_data/raf/DATASET/train/6/train_06408_aligned.jpg,6,2,1,0.66112155,0.572232
source_data/raf/DATASET/train/6/train_05532_aligned.jpg,6,-1,0,0.39476946,0.7946911
source_data/raf/DATASET/train/6/train_02096_aligned.jpg,6,-1,1,0.40221968,0.66278476
source_data/raf/DATASET/train/6/train_02459_aligned.jpg,6,0,1,0.5794545,0.7518065
source_data/raf/DATASET/train/6/train_04086_aligned.jpg,6,-1,0,0.38379797,0.95962083
source_data/raf/DATASET/train/6/train_06631_aligned.jpg,6,2,0,0.5008877,0.78717273
source_data/raf/DATASET/train/6/train_07297_aligned.jpg,6,-1,0,0.4170555,0.5415306
source_data/raf/DATASET/train/6/train_04232_aligned.jpg,6,-1,1,0.33805448,0.69333047
source_data/raf/DATASET/train/6/train_00418_aligned.jpg,6,2,0,0.7177062,0.775932
source_data/raf/DATASET/train/6/train_05467_aligned.jpg,6,-1,1,0.4367424,0.508674
source_data/raf/DATASET/train/6/train_02377_aligned.jpg,6,2,0,0.76792246,0.66583335
source_data/raf/DATASET/train/6/train_04317_aligned.jpg,6,-1,0,0.37302423,0.7857911
source_data/raf/DATASET/train/6/train_03045_aligned.jpg,6,6,1,0.58745867,0.83806515
source_data/raf/DATASET/train/6/train_06606_aligned.jpg,6,-1,1,0.48753077,0.92519194
source_data/raf/DATASET/train/6/train_01089_aligned.jpg,6,-1,1,0.49461147,0.7111002
source_data/raf/DATASET/train/6/train_03660_aligned.jpg,6,2,0,0.6403607,0.7943622
source_data/raf/DATASET/train/6/train_00471_aligned.jpg,6,2,0,0.61632556,0.91223747
source_data/raf/DATASET/train/6/train_07361_aligned.jpg,6,2,1,0.8768614,0.83324665
source_data/raf/DATASET/train/6/train_07631_aligned.jpg,6,3,0,0.6995025,0.52439636
source_data/raf/DATASET/train/6/train_01371_aligned.jpg,6,6,0,0.5031354,0.89761645
source_data/raf/DATASET/train/6/train_04100_aligned.jpg,6,-1,0,0.3816022,0.62532705
source_data/raf/DATASET/train/6/train_08654_aligned.jpg,6,-1,0,0.38260126,0.88913995
source_data/raf/DATASET/train/6/train_08304_aligned.jpg,6,-1,0,0.30747387,0.5407977
source_data/raf/DATASET/train/6/train_00827_aligned.jpg,6,2,0,0.8040773,0.95146215
source_data/raf/DATASET/train/6/train_03901_aligned.jpg,6,6,0,0.6595802,0.89550775
source_data/raf/DATASET/train/6/train_07292_aligned.jpg,6,2,0,0.6414829,0.8437667
source_data/raf/DATASET/train/6/train_05175_aligned.jpg,6,2,1,0.652848,0.7115762
source_data/raf/DATASET/train/6/train_06939_aligned.jpg,6,2,0,0.60880315,0.82471836
source_data/raf/DATASET/train/6/train_07576_aligned.jpg,6,2,0,0.7934804,0.7676516
source_data/raf/DATASET/train/6/train_01474_aligned.jpg,6,5,0,0.5191721,0.7638673
source_data/raf/DATASET/train/6/train_00736_aligned.jpg,6,-1,0,0.4161871,0.57484
source_data/raf/DATASET/train/6/train_07842_aligned.jpg,6,2,0,0.61868244,0.5789821
source_data/raf/DATASET/train/6/train_05455_aligned.jpg,6,-1,0,0.35593432,0.75540435
source_data/raf/DATASET/train/6/train_04191_aligned.jpg,6,-1,1,0.41174597,0.91107756
source_data/raf/DATASET/train/6/train_05783_aligned.jpg,6,-1,0,0.38418257,0.6017237
source_data/raf/DATASET/train/6/train_06644_aligned.jpg,6,2,1,0.5155918,0.8478056
source_data/raf/DATASET/train/6/train_07506_aligned.jpg,6,-1,0,0.34689084,0.9819799
source_data/raf/DATASET/train/6/train_01282_aligned.jpg,6,2,1,0.6114062,0.6713003
source_data/raf/DATASET/train/6/train_00746_aligned.jpg,6,5,0,0.7189741,0.867623
source_data/raf/DATASET/train/6/train_06592_aligned.jpg,6,2,1,0.51124704,0.6421294
source_data/raf/DATASET/train/6/train_00929_aligned.jpg,6,-1,0,0.36662444,0.5015759
source_data/raf/DATASET/train/6/train_04844_aligned.jpg,6,2,0,0.5816543,0.54233986
source_data/raf/DATASET/train/6/train_07558_aligned.jpg,6,2,1,0.60884523,0.8549979
source_data/raf/DATASET/train/6/train_02279_aligned.jpg,6,2,0,0.6350239,0.7137776
source_data/raf/DATASET/train/6/train_04132_aligned.jpg,6,2,0,0.56333506,0.67574406
source_data/raf/DATASET/train/6/train_03496_aligned.jpg,6,2,1,0.9234587,0.82103705
source_data/raf/DATASET/train/6/train_06061_aligned.jpg,6,-1,1,0.49875212,0.8668869
source_data/raf/DATASET/train/6/train_07673_aligned.jpg,6,2,0,0.6736082,0.5746304
source_data/raf/DATASET/train/6/train_04386_aligned.jpg,6,2,1,0.7979163,0.70224595
source_data/raf/DATASET/train/6/train_01068_aligned.jpg,6,0,1,0.6684141,0.724516
source_data/raf/DATASET/train/6/train_04926_aligned.jpg,6,-1,0,0.29837403,0.96336174
source_data/raf/DATASET/train/6/train_07983_aligned.jpg,6,0,1,0.78620577,0.85316074
source_data/raf/DATASET/train/6/train_00768_aligned.jpg,6,2,0,0.72700584,0.7121597
source_data/raf/DATASET/train/6/train_02854_aligned.jpg,6,-1,0,0.36968994,0.84631044
source_data/raf/DATASET/train/6/train_04020_aligned.jpg,6,-1,1,0.482476,0.7241334
source_data/raf/DATASET/train/6/train_05362_aligned.jpg,6,-1,0,0.32434395,0.99692345
source_data/raf/DATASET/train/6/train_08090_aligned.jpg,6,-1,1,0.3096138,0.56684756
source_data/raf/DATASET/train/6/train_06967_aligned.jpg,6,-1,0,0.47117224,0.73317075
source_data/raf/DATASET/train/6/train_08616_aligned.jpg,6,-1,1,0.41663158,0.59566665
source_data/raf/DATASET/train/6/train_00962_aligned.jpg,6,2,1,0.8261376,0.5436136
source_data/raf/DATASET/train/6/train_05307_aligned.jpg,6,2,0,0.5567019,0.9398019
source_data/raf/DATASET/train/6/train_05298_aligned.jpg,6,2,1,0.64462835,0.7493373
source_data/raf/DATASET/train/6/train_05581_aligned.jpg,6,2,0,0.6053793,0.6845991
source_data/raf/DATASET/train/6/train_07996_aligned.jpg,6,-1,0,0.33603224,0.7481316
source_data/raf/DATASET/train/6/train_06436_aligned.jpg,6,0,1,0.51695764,0.7760542
source_data/raf/DATASET/train/6/train_05493_aligned.jpg,6,2,0,0.75688815,0.5157953
source_data/raf/DATASET/train/6/train_07224_aligned.jpg,6,-1,0,0.31124583,0.9341738
source_data/raf/DATASET/train/6/train_04598_aligned.jpg,6,-1,0,0.4259274,0.7417942
source_data/raf/DATASET/train/6/train_00064_aligned.jpg,6,0,0,0.607288,0.60692656
source_data/raf/DATASET/train/6/train_06972_aligned.jpg,6,-1,0,0.27183038,0.80984044
source_data/raf/DATASET/train/6/train_08603_aligned.jpg,6,-1,1,0.4537304,0.9210193
source_data/raf/DATASET/train/6/train_02439_aligned.jpg,6,2,0,0.5683646,0.7817079
source_data/raf/DATASET/train/6/train_00641_aligned.jpg,6,-1,0,0.30830678,0.9820023
source_data/raf/DATASET/train/6/train_07401_aligned.jpg,6,-1,0,0.23658325,0.9498512
source_data/raf/DATASET/train/6/train_05974_aligned.jpg,6,-1,1,0.2938559,0.7747955
source_data/raf/DATASET/train/6/train_03619_aligned.jpg,6,-1,0,0.3065977,0.91947395
source_data/raf/DATASET/train/6/train_03964_aligned.jpg,6,-1,0,0.4814055,0.737975
source_data/raf/DATASET/train/6/train_00361_aligned.jpg,6,-1,1,0.49030945,0.8410695
source_data/raf/DATASET/train/6/train_05359_aligned.jpg,6,-1,0,0.39592153,0.9683039
source_data/raf/DATASET/train/6/train_08499_aligned.jpg,6,-1,0,0.4938059,0.6856388
source_data/raf/DATASET/train/6/train_01308_aligned.jpg,6,-1,0,0.3872929,0.82718474
source_data/raf/DATASET/train/6/train_07935_aligned.jpg,6,0,1,0.63632333,0.94991344
source_data/raf/DATASET/train/6/train_03985_aligned.jpg,6,-1,1,0.33554223,0.7303963
source_data/raf/DATASET/train/6/train_07389_aligned.jpg,6,-1,1,0.38046584,0.57755965
source_data/raf/DATASET/train/6/train_06404_aligned.jpg,6,2,1,0.7983229,0.8465365
source_data/raf/DATASET/train/6/train_07746_aligned.jpg,6,-1,1,0.48365474,0.6029832
source_data/raf/DATASET/train/6/train_05777_aligned.jpg,6,-1,0,0.35019827,0.9205826
source_data/raf/DATASET/train/6/train_05887_aligned.jpg,6,-1,1,0.36244777,0.5815869
source_data/raf/DATASET/train/6/train_08485_aligned.jpg,6,-1,0,0.37565872,0.7460541
